,link,name,cost_text,coordinates,rooms,external_information,desc,bedroom,bathroom,parking,weekly_rent,postcode,bond
584,https://www.domain.com.au/163b-sycamore-street-caulfield-south-vic-3162-16058876,163B Sycamore Street Caulfield South VIC 3162,$900.00,"[-37.8902835, 145.0259557]","[['3 Beds'], ['2 Baths'], ['2 Parking']]",Date Available: Available NowBond $3911,** BOOK INSPECTION ONLINE OR SAVE TIME VIEW OUR 3D TOUR &amp; APPLY **,3,2,2,900.0,3162,3911.0
585,https://www.domain.com.au/2-20-reuben-street-cheltenham-vic-3192-15993985,2/20 Reuben Street Cheltenham VIC 3192,$900.00,"[-37.9603014, 145.0626246]","[['4 Beds'], ['3 Baths'], ['2 Parking']]",Date Available: Available NowBond $3911,"Brand new 4 bedroom home with 3 bathrooms at the rear of a split block has everything a family or your couple could need. Located just minutes to Southland shopping center, Le Page Primary school and Cheltenham Secondary College",4,3,2,900.0,3192,3911.0
586,https://www.domain.com.au/34-collison-road-cranbourne-east-vic-3977-16044113,34 Collison Road Cranbourne East VIC 3977,$900,"[-38.1072312, 145.3148243]","[['6 Beds'], ['2 Baths'], ['4 Parking'], []]",Date Available: Available NowBond $3911Land area 7349m²," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",6,2,4,,3977,3911.0
587,https://www.domain.com.au/1107-60-siddeley-street-docklands-vic-3008-16060609,1107/60 Siddeley Street Docklands VIC 3008,$900 per week,"[-37.8228429, 144.9523646]","[['3 Beds'], ['2 Baths'], ['1 Parking']]",Date Available: Available Now,"This generous spacing apartment sitting on Level 11, with gorgeous view from living room and both bedrooms overlooking Docklands and Port Melbourne.",3,2,1,,3008,
588,https://www.domain.com.au/2004-231-harbour-esp-docklands-vic-3008-15143045,2004/231 harbour esp Docklands VIC 3008,$900 per week Partially Furnished,"[-37.813577, 144.9429949]","[['3 Beds'], ['3 Baths'], ['1 Parking']]",Date Available: Available NowInternal area 120m²," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3,3,1,,3008,
589,https://www.domain.com.au/47-glenister-drive-eltham-vic-3095-16018213,47 Glenister Drive Eltham VIC 3095,$900.00,"[-37.7173613, 145.1569209]","[['4 Beds'], ['2 Baths'], ['2 Parking']]",Date Available: Available NowBond $3911," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",4,2,2,900.0,3095,3911.0
590,https://www.domain.com.au/10-leicester-street-fitzroy-vic-3065-15807552,10 Leicester Street Fitzroy VIC 3065,$900.00,"[-37.7951965, 144.9762515]","[['3 Beds'], ['2 Baths'], []]",Date Available: Available NowBond $4811,Jayde Cashion,3,2,0,900.0,3065,4811.0
591,https://www.domain.com.au/g09-22-nicholson-street-fitzroy-north-vic-3068-16052600,G09/22 Nicholson Street Fitzroy North VIC 3068,$900 per week,"[-37.774652, 144.979206]","[['3 Beds'], ['2 Baths'], ['2 Parking']]",Date Available: Available NowBond $3911,Leasing Team,3,2,2,,3068,3911.0
592,https://www.domain.com.au/501-110-brougham-street-geelong-vic-3220-16056757,501/110 Brougham Street Geelong VIC 3220,$900.00,"[-38.1467412, 144.3660609]","[['4 Beds'], ['2 Baths'], ['2 Parking']]",Date Available: Available NowBond $3910," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",4,2,2,900.0,3220,3910.0
593,https://www.domain.com.au/1-35-mount-street-glen-waverley-vic-3150-16061808,1/35 Mount Street Glen Waverley VIC 3150,$900 pw,"[-37.8831117, 145.1670118]","[['4 Beds'], ['3 Baths'], ['2 Parking']]","Available from Tuesday, 11th October 2022Bond $3693"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",4,3,2,,3150,3693.0
594,https://www.domain.com.au/3-porter-street-hampton-vic-3188-16003051,3 Porter Street Hampton VIC 3188,$900.00,"[-37.941685, 145.020045]","[['4 Beds'], ['3 Baths'], ['2 Parking']]","Available from Wednesday, 7th September 2022Bond $3911",FAMILY FRIENDLY TOWNHOUSE!!,4,3,2,900.0,3188,3911.0
595,https://www.domain.com.au/32a-gilarth-street-highett-vic-3190-16057701,32a Gilarth Street Highett VIC 3190,$895.00,"[-37.948747, 145.0292925]","[['3 Beds'], ['2 Baths'], ['2 Parking']]","Available from Friday, 30th September 2022Bond $4475",Simone Buckley,3,2,2,895.0,3190,4475.0
596,https://www.domain.com.au/2-argyle-close-hughesdale-vic-3166-16042057,2 Argyle Close Hughesdale VIC 3166,$895.00,"[-37.9043949, 145.0752029]","[['4 Beds'], ['3 Baths'], ['2 Parking']]","Available from Friday, 16th September 2022Bond $3889"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",4,3,2,895.0,3166,3889.0
597,https://www.domain.com.au/31-elizabeth-street-kensington-vic-3031-16017438,31 Elizabeth Street Kensington VIC 3031,$900.00,"[-37.7978264, 144.9332458]","[['4 Beds'], ['2 Baths'], ['1 Parking']]",Date Available: Available NowBond $4500,"In a prime city-edge location opposite the iconic Younghusband Woolstore building, this gorgeous Victorian home delivers a lifestyle of family proportions thanks to its expanded two-storey design. Located within walking distance to the best of Kensington including Macaulay Road/Bellair Street cafes and shops, local primary schools, both Kensington and Macaulay stations (two stops to the CBD) as",4,2,1,900.0,3031,4500.0
598,https://www.domain.com.au/49-wright-street-mckinnon-vic-3204-15971424,49 Wright Street McKinnon VIC 3204,$900 per week,"[-37.9127454, 145.0301984]","[['4 Beds'], ['2 Baths'], ['2 Parking']]",Date Available: Available NowBond $3911,Fantastic family positioned in a quiet cul de sac neighbouring one of the areas biggest and best parks. It's also close to shops and public transport. A perfect home for a growing and active family. ,4,2,2,,3204,3911.0
599,https://www.domain.com.au/801-12-queens-road-melbourne-vic-3004-16033913,801/12 Queens Road Melbourne VIC 3004,$900.00,"[-37.8384194, 144.9747126]","[['3 Beds'], ['2 Baths'], ['2 Parking']]",Date Available: Available NowBond $3911,Stephanie Lindner,3,2,2,900.0,3004,3911.0
600,https://www.domain.com.au/6016-228-la-trobe-street-melbourne-vic-3000-15287763,6016/228 La Trobe Street Melbourne VIC 3000,$900/w Furnished,"[-37.8097612, 144.962455]","[['2 Beds'], ['2 Baths'], []]",Date Available: Available NowBond $3910,"Positioned on the 60th floor of the prestigious high-end apartment building Aurora, this highrise Furnished apartment cannot missed!",2,2,0,,3000,3910.0
601,https://www.domain.com.au/7305-228-la-trobe-street-melbourne-vic-3000-15783078,7305/228 La Trobe Street Melbourne VIC 3000,$900/W Unfurnished,"[-37.8097514, 144.9626141]","[['2 Beds'], ['2 Baths'], []]",Date Available: Available NowBond $3910," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",2,2,0,,3000,3910.0
602,https://www.domain.com.au/4916-228-la-trobe-street-melbourne-vic-3000-15888900,4916/228 La Trobe Street Melbourne VIC 3000,$900/W Furnished,"[-37.8097514, 144.9626141]","[['2 Beds'], ['2 Baths'], []]",Date Available: Available NowBond $3910,"Positioned on the 4Xth floor of the prestigious high-end apartment building Aurora, this highrise Furnished apartment cannot missed!
Two Bedroom Apartment in AURORA which escalators from the ground level will provide direct access to an exciting food and beverage retail precinct connecting directly through to Melbourne Central, the CBDs largest shopping centre, and from there to the Emporium",2,2,0,,3000,3910.0
603,https://www.domain.com.au/8303-228-la-trobe-street-melbourne-vic-3000-15346679,8303/228 La Trobe Street Melbourne VIC 3000,$900/W Furnished,"[-37.8097688, 144.9624585]","[['2 Beds'], ['2 Baths'], []]",Date Available: Available NowBond $3910," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",2,2,0,,3000,3910.0
604,https://www.domain.com.au/4313-560-lonsdale-street-melbourne-vic-3000-16061339,4313/560 Lonsdale Street Melbourne VIC 3000,$900.00,"[-37.8140313, 144.9556025]","[['3 Beds'], ['2 Baths'], ['1 Parking']]",Date Available: Available Now," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3,2,1,900.0,3000,
605,https://www.domain.com.au/91-604-st-kilda-road-melbourne-vic-3004-15517680,91/604 St Kilda Road Melbourne VIC 3004,$900 per week,"[-37.8512141, 144.9800934]","[['2 Beds'], ['1 Bath'], ['2 Parking']]","Available from Wednesday, 5th October 2022Bond $5400",**ARRANGE AN INSPECTION TIME ONLINE - DETAILS BELOW**,2,1,2,,3004,5400.0
606,https://www.domain.com.au/3817-228-la-trobe-street-melbourne-vic-3000-15368211,3817/228 La Trobe Street Melbourne VIC 3000,$900/W Unfurnished,"[-37.8097688, 144.9624585]","[['2 Beds'], ['2 Baths'], []]",Date Available: Available NowBond $3910," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",2,2,0,,3000,3910.0
607,https://www.domain.com.au/37-beach-road-mentone-vic-3194-16059357,37 Beach Road Mentone VIC 3194,$900 pw,"[-37.9856825, 145.0524109]","[['3 Beds'], ['2 Baths'], ['2 Parking']]","Available from Friday, 23rd September 2022Bond $3911","With a sensational views from both levels and located directly opposite the beach, this 3-bedroom home is brilliantly revamped for everyday living. Smart design allows bay views from the Mornington Peninsula to Beaumaris from the lounge, dining room, kitchen and main bedroom. And it comes with a long list of very impressive credentials - excellent zoning, 2 downstairs BRs, one with bay views, walk",3,2,2,,3194,3911.0
608,https://www.domain.com.au/70-holmes-road-moonee-ponds-vic-3039-15919119,70 HOLMES ROAD Moonee Ponds VIC 3039,$895,"[-37.7658658, 144.9149268]","[['4 Beds'], ['1 Bath'], ['2 Parking'], []]",Date Available: Available NowBond $4500Land area 680m²,"To enquire, please email or call 1300 815 051 and enter code 5394",4,1,2,,3039,4500.0
609,https://www.domain.com.au/30-carrington-rd-niddrie-vic-3042-11664799,30 Carrington Rd Niddrie VIC 3042,$900 per week,"[-37.7373686, 144.8885733]","[['4 Beds'], ['3 Baths'], ['1 Parking']]",Date Available: Available NowBond $3931," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",4,3,1,,3042,3931.0
610,https://www.domain.com.au/303-392-398-victoria-street-north-melbourne-vic-3051-15917958,303/392-398 Victoria Street North Melbourne VIC 3051,$895 per week,"[-37.8053255, 144.9528938]","[['3 Beds'], ['2 Baths'], ['1 Parking']]",Date Available: Available NowBond $3889,"Located on the city's doorstep, this unique property in the boutique NORDIC complex offers a luxurious and unmatched lifestyle. Set on the third, upper-most level at the rear corner of the block, and spanning over 130 square metres, this private and quiet residence is the ideal sanctuary away from the hustle and bustle of work. Moments from the iconic Queen Victoria Market, direct access into the",3,2,1,,3051,3889.0
611,https://www.domain.com.au/2a-jamieson-street-northcote-vic-3070-14092223,2A Jamieson street Northcote VIC 3070,$900 pw Furnished,"[-37.7784364, 145.003678]","[['2 Beds'], ['2 Baths'], ['1 Parking']]","Available from Saturday, 17th September 2022Bond $4000"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",2,2,1,,3070,4000.0
612,https://www.domain.com.au/12a-bevan-street-ormond-vic-3204-16061529,12A Bevan Street Ormond VIC 3204,$900.00,"[-37.9055098, 145.0269244]","[['4 Beds'], ['2 Baths'], ['3 Parking']]","Available from Saturday, 3rd September 2022Bond $3911",Carolyn Stephens,4,2,3,900.0,3204,3911.0
613,https://www.domain.com.au/42-scarborough-drive-patterson-lakes-vic-3197-15989742,42 Scarborough Drive Patterson Lakes VIC 3197,$900 per week,"[-38.069791, 145.139607]","[['3 Beds'], ['3 Baths'], ['2 Parking']]",Date Available: Available NowBond $2000,Phone enquiries - please quote property ID 29157. ,3,3,2,,3197,2000.0
614,https://www.domain.com.au/6-bowen-street-prahran-vic-3181-15785273,6 Bowen Street Prahran VIC 3181,$900 Per Week,"[-37.8551905, 145.0039741]","[['3 Beds'], ['2 Baths'], ['1 Parking']]",Date Available: Available NowBond $4500,"Having been recently refurbished throughout, this lovely bright &amp; spacious home offers an inner city lifestyle whilst still being tucked away from all the hustle and bustle. Entering through a north facing front courtyard this home offers generous open plan living / dining area with vaulted ceilings and additional mezzanine living area, stunning black marble and stone bench tops with full European",3,2,1,,3181,4500.0
615,https://www.domain.com.au/41-beauford-rd-red-hill-vic-3937-16000401,41 Beauford Rd Red Hill VIC 3937,$900,"[-38.3774515, 145.035073]","[['5 Beds'], ['3 Baths'], ['2 Parking']]",Date Available: Available NowBond $3910," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",5,3,2,,3937,3910.0
616,https://www.domain.com.au/32-jessie-st-richmond-vic-3121-16048543,32 Jessie St Richmond VIC 3121,$900 weekly,"[-37.8258902, 144.990142]","[['3 Beds'], ['2 Baths'], ['1 Parking']]",Date Available: Available NowBond $3911," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3,2,1,,3121,3911.0
617,https://www.domain.com.au/9-69-river-street-richmond-vic-3121-16046346,9/69 River Street Richmond VIC 3121,$895 per week,"[-37.8185419, 145.0137411]","[['3 Beds'], ['2 Baths'], ['2 Parking']]",Date Available: Available NowBond $3889," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3,2,2,,3121,3889.0
